ID,var_rpta_alt,Prob_uno
426393#304445#778661,1,0.8577186
561370#945846#134496,1,0.7197479
304878#111081#976727,1,0.66805553
596059#522344#557998,0,0.38406795
557876#364747#715106,1,0.56235665
609248#317322#765820,0,0.35642385
552652#946519#133823,0,0.45306998
345115#54606#1050343,1,0.56190425
527442#778741#301601,0,0.32078332
479246#353592#726275,1,0.6805391
544279#974944#105398,0,0.28553668
170325#265093#817896,1,0.50618637
69048#946978#133364,1,0.6324627
425678#730562#349780,0,0.45762298
263842#987524#92818,0,0.39151967
385527#466312#614030,0,0.35148093
526195#405493#674428,1,0.72709376
583676#197933#890330,1,0.68312556
174359#360700#719162,0,0.352652
601228#704959#375383,0,0.43375105
213493#137455#950655,1,0.70030576
68526#262468#820516,1,0.77696013
207113#624314#456028,0,0.4725637
126711#113832#973982,1,0.74215204
328105#412622#667293,1,0.61355996
300645#221682#861108,1,0.8309486
540797#332472#748107,0,0.4217329
45729#108221#979574,1,0.78482884
229457#728575#351767,0,0.4164441
91518#866807#213535,0,0.24737556
304113#576803#503539,1,0.5406839
21552#35795#1069258,1,0.7475731
629320#830217#250125,0,0.3767499
233396#631264#449078,1,0.5435309
156016#531970#548372,1,0.65121996
119422#355691#724172,1,0.66630507
431662#815610#264732,0,0.35113642
421935#179502#908620,0,0.42832422
554366#175169#912936,1,0.56926906
479478#1003195#77147,0,0.39455146
237627#155793#932306,1,0.66828036
312564#477206#603136,0,0.4620449
153771#213554#869209,1,0.72978735
200621#1024615#55727,1,0.6983637
510095#793832#286510,0,0.3204971
46577#637253#443089,1,0.63203007
342159#862865#217477,0,0.20473622
372716#417750#662247,1,0.610598
241622#81620#1023626,0,0.4862632
94963#161765#926340,0,0.44748354
255304#645656#434686,0,0.40341938
187771#218686#864092,1,0.75093406
322648#287417#795655,1,0.8810512
42691#545956#534386,0,0.49206707
354158#951259#129083,1,0.5968602
32589#649510#430832,0,0.30526328
113086#317613#765530,0,0.49802402
469651#555385#524957,0,0.46444222
531127#539225#541117,1,0.5766541
418521#94729#993044,1,0.6792768
133301#157551#930549,0,0.38784057
199271#963383#116959,0,0.4384964
317049#170758#917380,1,0.6212687
388048#952634#127708,0,0.23207231
60375#503574#576768,0,0.34648237
78081#226358#856456,1,0.68492055
545838#217903#864868,1,0.8199784
424201#135763#952327,0,0.33301386
291590#797597#282745,0,0.23909299
507305#401738#678179,1,0.72826284
584468#418445#661550,1,0.5844312
584334#323344#759788,1,0.81640524
116797#457017#623305,1,0.75856215
212682#236796#846142,1,0.5617748
538297#505858#574484,1,0.6246368
103582#1037122#43220,0,0.1499511
406731#904051#176291,0,0.35032484
391435#609605#470737,1,0.5712191
4001#813298#267044,0,0.40274754
30038#1054729#25613,1,0.7189309
21163#851765#228577,1,0.5992309
371476#112361#975452,1,0.6355482
462807#625359#454983,1,0.59749734
574496#368688#711171,1,0.67769766
44938#536565#543777,1,0.509023
227900#955252#125090,0,0.2622433
464259#675022#405320,1,0.59198934
581632#1010363#69979,0,0.3036799
180611#650307#430035,0,0.37055945
343650#918684#161658,0,0.3207793
39899#173325#914797,1,0.5384726
304290#728153#352189,1,0.7127888
127601#213510#869251,1,0.76392984
490910#835975#244367,1,0.5115831
259667#290106#792951,1,0.6942534
117128#540924#539418,0,0.4543321
192375#232586#850247,1,0.54612887
215403#587920#492422,1,0.50621116
197001#238316#844670,1,0.5609238
541190#868376#211966,1,0.5261742
415755#668995#411347,0,0.41622385
25396#830524#249818,1,0.64152914
314562#780110#300232,1,0.6626957
497159#832224#248118,1,0.6076994
539844#1044037#36305,0,0.42515516
269622#974660#105682,1,0.5034969
622805#1066604#13738,0,0.24946031
408546#746965#333377,1,0.57050645
274098#851115#229227,1,0.5306388
173364#675352#404990,1,0.7488494
266863#599189#481153,1,0.579059
227144#857282#223060,0,0.3361207
270609#758119#322223,0,0.37447238
452725#119390#968437,1,0.6729675
621091#159591#928510,1,0.75725234
426128#55103#1049848,0,0.29117903
307664#1037345#42997,0,0.2604424
291825#1021389#58953,1,0.5165586
117097#184439#903698,0,0.4728361
34108#338898#741747,1,0.6108952
458068#1016664#63678,1,0.6675004
453260#35110#1069944,1,0.70905775
423041#814695#265647,0,0.40999678
356447#358003#721859,1,0.50601804
472445#346945#733765,1,0.75734735
504417#95636#992140,1,0.6001542
492826#833597#246745,0,0.48462865
439789#736552#343790,0,0.34611
13153#806940#273402,1,0.62437534
14229#344891#735788,1,0.57340086
571824#249999#833001,1,0.6483521
317143#1014545#65797,0,0.2910077
544378#1022436#57906,0,0.4680589
281403#643024#437318,0,0.1971977
417135#575510#504832,1,0.522865
260473#975126#105216,1,0.7231801
172212#99449#988333,1,0.7674804
270848#546717#533625,0,0.3677519
589958#230040#852792,1,0.8336939
425552#387890#691962,1,0.8554501
193125#515535#564807,1,0.5470975
541556#353452#726417,0,0.4696499
443893#442199#638109,1,0.83507717
131815#875662#204680,0,0.36609733
560274#652767#427575,0,0.43310973
592230#1069577#10765,1,0.58866084
524341#470658#609684,1,0.75240976
448834#869060#211282,1,0.6718555
357561#475334#605008,0,0.44771278
226191#1063514#16828,1,0.573812
595273#540328#540014,1,0.677426
168104#528418#551924,0,0.20704098
179761#164154#923961,1,0.6580093
629375#1054154#26188,0,0.4951906
531968#663339#417003,1,0.7674925
237732#362029#717828,1,0.67103165
279207#770927#309415,0,0.2587385
594421#685247#395095,0,0.22486585
218440#189158#899051,0,0.4492115
601381#542992#537350,0,0.4938376
80079#1063473#16869,0,0.28518513
595671#221308#861484,1,0.6818551
256665#91562#996201,1,0.70203483
188079#494982#585360,0,0.44557297
606014#823530#256812,1,0.52230877
14967#642952#437390,0,0.4189701
67409#789660#290682,0,0.41977802
334612#912325#168017,1,0.5585333
311073#1041072#39270,0,0.22140807
347574#147779#940315,0,0.4616349
164357#760789#319553,0,0.38324708
507368#763347#316995,1,0.59695756
530101#1039968#40374,1,0.6864832
334498#768103#312239,1,0.6035101
220347#102198#985573,0,0.46050906
223635#848403#231939,0,0.41939136
453623#984851#95491,0,0.38839364
243100#874885#205457,0,0.3219353
209354#148530#939565,1,0.7952958
162451#547881#532461,0,0.38091832
321904#158729#929383,1,0.5377348
147575#199232#889034,1,0.5538042
560013#130024#957818,1,0.62273675
35692#328943#751748,1,0.56169933
71427#967994#112348,0,0.37199026
396111#369241#710618,1,0.71436983
411914#906400#173942,1,0.510034
67222#565614#514728,0,0.46937323
316829#252019#830989,0,0.34987545
433643#942738#137604,1,0.7105159
192095#959460#120882,0,0.076781176
218867#964644#115698,0,0.35268617
17058#748047#332295,0,0.28264242
115015#705079#375263,0,0.48936152
508040#691669#388673,1,0.5409101
53111#215984#866784,1,0.75601876
288918#193237#895010,0,0.39878854
375817#986078#94264,0,0.33500102
566730#358560#721301,1,0.55191845
327739#1063585#16757,0,0.37738407
169462#846042#234300,1,0.5079525
104277#1010866#69476,0,0.4221579
227980#734143#346199,1,0.5079865
6123#826513#253829,1,0.6225278
621358#105113#982662,1,0.85397977
402296#367297#712562,1,0.6514653
168259#964135#116207,1,0.69684666
308501#605391#474951,0,0.15264668
557944#379484#700370,1,0.6017899
412729#34489#1070550,1,0.72344816
251315#339571#741074,0,0.47592893
407125#755905#324437,0,0.48979333
59553#389569#690279,1,0.61611545
459214#934846#145496,0,0.26554942
545423#867868#212474,0,0.3248597
355568#1024080#56262,1,0.569932
400508#69504#1035548,1,0.51898724
41216#830684#249658,1,0.5567164
488998#201278#886992,0,0.41222528
142907#507559#572783,0,0.3913919
130874#839135#241207,0,0.41217768
500691#1011366#68976,1,0.58554757
510023#870762#209580,1,0.60020226
281234#350221#730539,1,0.8149847
269468#135344#952749,0,0.3544118
287645#177813#910303,0,0.3787409
378169#460521#619815,0,0.32200846
186747#789916#290426,1,0.58286464
232258#1041833#38509,0,0.49231094
3440#626328#454014,0,0.4360539
184346#505193#575149,0,0.3311213
575638#659896#420446,1,0.697662
463201#883347#196995,0,0.3391636
633104#666511#413831,1,0.79433995
222536#1013389#66953,0,0.37253296
317690#1000256#80086,1,0.55020875
230435#33338#1071687,1,0.5572479
272083#649151#431191,0,0.35283273
517421#935775#144567,1,0.661688
14355#142047#946052,1,0.505646
576904#747203#333139,0,0.39569786
304715#559919#520423,0,0.34977707
30675#1003592#76750,1,0.54561406
174475#619315#461027,1,0.61628014
229519#844092#236250,1,0.5056875
517989#245085#837911,1,0.5864505
306291#30120#1014194,0,0.045795836
417834#724285#356057,1,0.614124
372484#53586#1051366,1,0.7087965
375764#957601#122741,0,0.23802347
296680#1471#1076815,1,0.59528875
626048#11278#1013109,1,0.60858554
152112#31393#752607,1,0.6775241
68548#15392#1077061,1,0.60360545
200844#592#1072684,1,0.5093496
310808#22450#1011203,0,0.17764635
541947#157634#928031,1,0.59934676
326218#60631#1044347,1,0.6015373
310144#32216#886351,0,0.07828033
633888#20263#1010787,0,0.35038108
333068#280410#814417,1,0.59934676
626336#15790#1073187,1,0.58664006
337871#6432#1008575,0,0.42528954
273654#429090#650630,0,0.49857712
516601#583#877306,0,0.21185014
314362#19938#886174,0,0.07394109
20985#2233#1078050,0,0.25463483
20985#2233#1073686,0,0.44555062
306725#30084#1004831,0,0.07126381
45200#96270#974963,1,0.5478668
120468#25500#1000844,1,0.5214649
24258#10696#1003722,1,0.57276076
50182#2151#1072008,0,0.48426026
315517#18221#1079618,0,0.028067315
315946#4298#884189,0,0.054989684
9706#1091#997270,1,0.7031107
46162#29092#727980,0,0.17675537
544211#6800#1008645,1,0.6762275
127499#449218#636886,1,0.61696947
232689#31940#753969,0,0.47573
311366#27006#877655,0,0.054993603
309024#23715#1004905,0,0.08577374
310142#30502#1014059,0,0.12663397
267617#12106#1009421,1,0.5170655
308123#14067#1076964,1,0.5475432
158174#8236#1002391,1,0.5586511
309662#26732#754387,0,0.05709566
313695#22851#1005575,0,0.20745493
312757#23401#883523,0,0.10686617
518575#28362#752360,1,0.58508545
516605#3688#1080051,1,0.51507187
314000#12404#997636,0,0.089741595
512959#16786#1009305,0,0.37973866
314592#5092#1077053,0,0.04255351
310843#31334#877310,0,0.06888312
344055#10193#1011824,1,0.61638975
237462#12100#1012312,0,0.32828403
307855#26459#884235,0,0.031901956
365574#336528#744615,1,0.58065045
306281#25564#1006945,0,0.17027096
76524#31233#754410,0,0.33293763
519887#639293#441049,0,0.23402251
222006#346478#734228,1,0.52629465
516943#874528#205814,0,0.43873656
359944#506605#573737,0,0.30008793
573323#343540#737132,1,0.7705599
568221#235119#847758,1,0.5558953
294909#520417#559925,1,0.54191846
534276#1028505#51837,0,0.47301766
37145#643852#436490,0,0.47588652
300270#741045#339297,1,0.5652554
580071#93132#994636,1,0.7403919
433473#519454#560888,0,0.41606104
621222#1069049#11293,0,0.26147074
280799#421287#658703,1,0.83685935
390942#899413#180929,1,0.71175945
444843#752837#327505,1,0.5771477
49560#850719#229623,1,0.536518
336463#243224#839781,1,0.5953187
359905#739765#340577,0,0.20164804
564010#609084#471258,1,0.55974084
216140#1032737#47605,0,0.4869221
612454#666465#413877,0,0.16581444
44398#390406#689482,1,0.5692032
363211#38515#1066572,1,0.6727567
18561#311467#771676,1,0.74504066
432969#911476#168866,1,0.5470564
60768#1033280#47062,0,0.28325385
362994#556311#524031,0,0.42716107
36091#640829#439513,1,0.61509657
465246#947832#132510,1,0.60925317
522096#414598#665334,1,0.5017719
53273#649467#430875,1,0.6319537
236357#325747#757388,1,0.5930407
612389#740907#339435,0,0.41399848
399644#865584#214758,0,0.3663261
502465#685541#394801,0,0.43228722
489522#922430#157912,0,0.28212303
226446#333299#747281,0,0.457337
162614#550386#529956,0,0.3139518
172177#205916#879353,1,0.6730853
443327#657799#422543,1,0.7446976
130450#1048306#32036,1,0.66703457
136252#731550#348792,0,0.4340615
360203#219699#863092,1,0.7759112
70916#621386#458956,0,0.49900943
209171#464453#615889,0,0.3946431
509788#35012#1070039,1,0.6604676
568997#513742#566600,1,0.67021734
318658#248432#834567,1,0.54011804
432396#745616#334726,0,0.37406844
544288#492169#588173,0,0.4068855
436314#100570#987207,1,0.56778777
240440#707775#372567,0,0.36438254
412111#370799#709048,1,0.6351906
334473#94589#993186,1,0.8324083
153564#409355#670568,1,0.78130054
459549#380904#698953,1,0.77214926
585729#158089#930015,1,0.7620633
549915#1018847#61495,0,0.31723258
350893#720353#359989,0,0.49720487
36010#429437#650560,1,0.66927373
401272#608024#472318,1,0.5556613
435458#106939#980848,1,0.65958554
2666#767520#312822,0,0.49222195
68534#638510#441832,1,0.5643556
410916#125328#962506,1,0.7119803
38175#993110#87232,1,0.6807163
80258#736665#343677,1,0.8223193
152105#854765#225577,0,0.32288373
427432#1063526#16816,0,0.4118173
7399#645496#434846,1,0.6226225
292775#553144#527198,0,0.42416307
495523#955022#125320,1,0.65554255
179684#1056576#23766,1,0.5307384
126779#790722#289620,0,0.40610284
25029#756211#324131,0,0.44972128
253865#659319#421023,0,0.46156785
378212#559903#520439,0,0.4340074
299018#1073257#7085,1,0.70772576
161136#860728#219614,1,0.62511814
577735#809743#270599,0,0.2719785
172345#434261#645901,1,0.6851452
82453#781307#299035,0,0.4503731
212996#652672#427670,1,0.55732346
259535#1043896#36446,0,0.4524552
71872#159131#928977,1,0.5576885
515473#678508#401834,0,0.48649397
80984#102225#985546,1,0.730625
176383#767996#312346,0,0.46893004
95089#144921#943178,0,0.40087065
115130#292679#790391,0,0.48790494
468536#374874#704975,1,0.88367635
169280#1059902#20440,0,0.431665
384133#988087#92255,1,0.7472868
207574#857980#222362,1,0.5805115
152511#519623#560719,0,0.4721321
173742#640668#439674,1,0.53230286
14446#375912#703939,1,0.70943254
445302#313357#769778,1,0.8095235
323878#809033#271309,0,0.2609003
617028#47963#1056863,1,0.66398704
198349#871656#208686,0,0.21105315
207170#845093#235249,1,0.5362213
255314#1039370#40972,1,0.53794664
316709#999319#81023,1,0.56075174
564916#1030808#49534,0,0.33131358
540750#388030#691821,1,0.65041924
33110#774998#305344,0,0.4204914
385032#713216#367126,1,0.53832364
53856#1012529#67813,1,0.64788646
47749#635085#445257,0,0.20516214
492646#946947#133395,1,0.7446234
429593#1063921#16421,0,0.488154
232973#1071198#9144,0,0.34399053
191538#250926#832074,1,0.56903607
265286#956293#124049,0,0.40874857
569451#870461#209881,0,0.39578167
446883#778111#302231,1,0.72542375
223047#613821#466521,0,0.41588613
631253#212924#869833,1,0.79698616
562707#62769#1042217,0,0.44588175
370255#991403#88939,0,0.4127266
601702#58768#1046212,0,0.41792205
96554#375521#704334,1,0.6014373
478114#78425#1026700,0,0.38861257
495119#989870#90472,1,0.5508926
512768#631099#449243,1,0.53885937
272962#553772#526570,0,0.49746943
431808#102076#985695,0,0.41565675
355350#56412#1048536,1,0.6231332
50956#998205#82137,1,0.76633406
336753#323391#759740,1,0.616368
502975#763871#316471,1,0.6312164
575390#332304#748272,1,0.8717239
3551#643090#437252,1,0.5004867
447327#837360#242982,0,0.20308681
157446#431211#648836,1,0.56219083
251215#969361#110981,0,0.34987667
567829#304630#778476,1,0.68257743
190154#619852#460490,0,0.37139025
598656#486600#593742,0,0.44306827
456959#1015485#64857,0,0.4557742
182425#841257#239085,1,0.6026397
592130#548182#532160,1,0.62972873
46581#276586#806441,1,0.7256293
237064#788058#292284,1,0.5841544
593474#961375#118967,0,0.37650052
542971#977161#103181,1,0.559238
71505#789858#290484,0,0.3050477
8072#811829#268513,1,0.5898408
325837#211949#870809,1,0.8828278
127521#473362#606980,0,0.21061005
304113#576663#503679,0,0.4633563
458313#86174#1019090,1,0.53600436
513739#340762#739884,1,0.7388826
304113#576698#503644,0,0.45745286
402300#596324#484018,1,0.51893264
506886#831408#248934,1,0.5564481
205906#240969#842050,1,0.7300152
453496#540809#539533,0,0.28997955
442870#384134#695722,1,0.80780524
425550#873234#207108,0,0.4651963
575888#1020532#59810,0,0.27425894
326212#128431#959421,1,0.78478765
391809#356294#723570,1,0.5881177
38223#630023#450319,1,0.58419925
541286#635176#445166,1,0.54219925
192695#727605#352737,1,0.56605846
429008#86315#1018945,1,0.58236223
130885#858509#221833,0,0.4147793
151045#460574#619764,1,0.70028424
216936#135068#953011,0,0.44993514
45095#541684#538658,0,0.2415456
298344#815622#264720,1,0.58298856
404711#853266#227076,1,0.6316447
175122#222488#860304,1,0.7709624
144128#1051840#28502,1,0.638376
384507#705582#374760,0,0.32428634
12991#531275#549067,1,0.56332684
468452#517516#562826,1,0.6947944
388200#331258#749301,0,0.3751496
103016#36096#1068954,1,0.90213203
211559#490647#589695,0,0.20169899
116298#667178#413164,1,0.52537936
596665#1023238#57104,1,0.8800129
263757#34468#1070571,1,0.8588224
94902#768001#312341,0,0.48592415
595282#334182#746398,1,0.80891407
621210#1008457#71885,1,0.514873
131196#1021047#59295,0,0.38888904
577252#230012#852822,1,0.7425766
555665#1001049#79293,0,0.40083003
457631#625418#454924,0,0.30856472
203625#475546#604796,0,0.46987802
161811#999119#81223,0,0.28437558
586757#267440#815569,1,0.6746545
